song_id,song_length,genre_ids,artist_name,composer,lyricist,language
xIr1uG2rcUiMuq7utwqoX8evnCJ//00Rc7SF8E8aOQM=,205078,726,Various Artists,Traditional,,52
bLlSRIXg+ORetvnDUVtpE1MDiO3g14HvvfKmvXzVjng=,304352,921,Gypsy - The 2008 Broadway Cast feat. Patti LuPone,,,52
/ttKVbEPajiI4IVvpVhwvdaZeyIXqZWMHMtwtrXTgfk=,224026,2022,SCANDAL,,,17
HIXfqyULw0xGQ5Y8l8Sj7EC2CgdazXxqGZ4fsH+SDjU=,328933,465,許茹芸 (Valen Hsu),Jay Chou,,3
QkR0PFjt06+GgUyp2tgWQ1nGNXactdqyIH5JR9W07Ck=,207856,465,蔡琴 (Tsai Chin),Hung Chin Liang,Hung Chin Liang,3
EdztrDVp+AypK+lD4ESOkkAU36CNl0Uz8+Bch6DeSkQ=,394925,958,Max Richter,Max Richter,,-1
BeXjba6l5uRgXqgVodtb1KRIAD+vUtWGzARb/itkKho=,190496,465,Kelly Clarkson,,,52
0IU7oP2XNG85IjoyaFBN1obiBt06oMmvRRc9kZ2t1J4=,172662,465,Atomic Kitten,McCluskey| McClarnon| Kershaw,,52
/mZLG2VALud4Qpi/ZqZX1Ce098+qFrFFy67eikZBURk=,262292,409,JOYCE JONATHAN,Vianney Bureau,,52
toIxOiiGhaqDJ733mQ1qILjO/gPG6CGHDy/iBUirxic=,405884,1609,Various Artists,,,52
r8QAW7k4jmUd8zuFmrk5+ncDvTvMua+VoRV/YD9ptys=,232907,786,Bandari,,,-1
2IXrKKB/x2ncpvtntusCSS68lzNZX1b7PwsG4/aTsGY=,216920,786,Richard Clayderman,,,-1
hLH45CmrMnny0rY7olp7TlkkbQj6CSiD+NvDpd9ekPk=,287137,465,Tyrese,,,52
N6JBWeRNMdBRB2HTC5tYw+79xzESt8MDmm6rIfx3Shg=,122784,465,嚴爵 (Yen-j),嚴爵,嚴爵,3
e/+O8ELFyQLXgguQwO58zhOz0EVigBmAdVk4/NPrwSQ=,195884,786,world's end girlfriend,,,-1
lcxYftVGOoA3pHGM/Ig9pMF3jPMopeB5gzQSTBsYAxg=,312424,465,白舉綱,白舉綱,白舉綱/白紅,3
Yvr+tKjqOi5vRTPzDss92nBlxf10tV2BQM91rVAEnec=,171827,465,Various Artists,David Arnold| Billy Bragg,,52
OJAKPZQAZeQTHHAtwKN1A8c0e3F6r7klB8kOAUKulbw=,316859,2022,Florence + The Machine,,,52
YDGq9q4MAVEbmVDsWdoi9JJo/iQDa6b4I1MehhtsiwE=,216398,465,范曉萱 (Mavis Fan),,,3
NhtWBkQvAsfkr7kp+OkM/T9pvsYJMcG00miOBQ/vyqY=,211025,465,Various Artists,Sarah McLachlan| Pierre Marchand,Sarah McLachlan| Pierre Marchand,52
ESb+zM8ayqimru9bs5jN1sEcOi6m+hJ5In8SifNnj4M=,273809,465,Tohoshinki (東方神起),,,17
5DgXGTrTpj8IILOO3muOQomMMJICA8ZKuy5gcQWOsGc=,107424,2022,Karen O,,,52
04QWdAV4NwDNkuDDZTn+bF+mSr4ohOiLV2wNL2mIZN4=,223979,465|798,好歌如林系列,,,3
UkuXOMZsARWx2ManGnfcFwvX/mbQnWsvooDzw4fNX5Y=,262164,465,Rei Yasuda (安田 レイ),Yusuke Tanaka;Kenji Tamai;Kaori Fukano;Tetsuya Mizuguchi;Shogo Onishi,,17
/CPnaHotAWaQ902wh6qmWHrdaW0Cs9PbsoUZm4Zq6ho=,146991,465,Various Artists,Big Baby Driver,Big Baby Driver,31
u16QK8tKLFu+v3tvHN297MdpPCryaRM3/4Y/lGbyW4I=,195488,139,Miguel,,,52
sK38fdHrQgot+R71sDHRt+Hdbv/rAAfIBQ63ZvBXoSk=,208535,139,Various Artists,,,52
2KImYr/f319z3aPHGqvi9jCHqiXpoIpXV2XCkX+L5oo=,227532,465,陳百強 (Danny Chan),Wang Fu Ling,Cheng Kok Kong,24
SU9mliLZeN+PYqqlPnbPm1DWhgJF1vLTT68UdUYmp/M=,233168,359,A Rocket To The Moon,,,-1
o01mRJ54yVkNnSTeItNuQ3lj48azjwa9VYy8WznDHtQ=,85472,958,Kids Classical,G. Ph. Telemann泰勒曼,,-1
QUFyibfnhLZpr7QLZV5bZBCljePIvtXTXzDo3juzd6c=,354243,1955,Trivium,Trivium,Matthew K. Heafy,-1
BcVlPEhgGpke4HYR+Og2BQJrPrPi65EGPNIovcD76hs=,115263,458,靜婷| 江宏| 百代合唱團,Wang Chun,,3
YF45VpvhnjcK4EDIRTYp8Zic7JocSbf6XQKSUcPcVAk=,281983,1152,Relax α Wave,Alan Irwin Menken,,-1
FlVNDJ/8AekCGUUMBftVVj/VbXmDrnYhwpMB+kaPkh4=,394657,465,無印良品 (Michael & Victor),陳小霞,陳小霞,3
02yUUmORAPsHjZVtYdLPosvfSWkWyY20mZctv7mnf5s=,172512,1609,David Guetta,David Guetta| Frederic Riesterer| David Nagy| Giorgio Tuinfort| Justin Davey| Pierre-Luc Rioux| Vinay Vyas| Zsolt Milichovski,Ryan Tedder| Breyan Stanley Isaac| Danny O Donoghue| Jason Evigan| Mark Sheehan| Sam Martin| Sean Douglas,52
Y7ozs8K/mALog0kxf++lA2scA0Nw4UGmlspd8GEYbGA=,201978,444,Marriage over Love OST,Park woo sang,,31
0vXJSEpMAxfghRnmal5ZMH6S+4rcmDqT/GY2j11O6DQ=,183066,359,Muse,,,52
61L+8e1rfNZ3yUpwVHElGRCBFF3ZCYKjKGdISNAPPzk=,365761,2122,DR Big Band & Vince Mendoza,,,-1
lgtyVpo5UzaL8ZJSSH9D9mWyPaaJFYBZQJYkXHOvtUM=,227184,465,70's Pop Band,,,52
hF3MaHX80267XgKXqvN74hAQsJl8OPqyYgB/TEZEq74=,224548,359,Placebo,,,52
KwKO9jlZEEiATTx/ctGDTg8kG1vkJ/+FLvzlaedwgQg=,112953,2122,証聲音樂圖書館 ECHO MUSIC,Mathieu Blossier,,52
rZS5AyolT8kXtMof2yQQpX3DWAsCVMPiJm4b6XN8JWE=,255164,465,蔡秋鳳,,,10
1ia8KRpSXrvkkEzt6H5bzze0P5r/J7mcuWtLIk4KiYU=,162307,921,霹靂布袋戲劇集原聲帶,吳智暉,,10
E91JsEWCjsGz9HSMz/lPw4VhGwwc01sW+mJEgDk2DN0=,300884,465,Various Artists,,,3
3K0L0b9hEqd61cL5gorE77HS+jvmVLu9tNb6BGh4s40=,386240,958,Relax Vol.I: Smooth Classics,,,-1
uWGq0LFEQwQdftZm7CZ+coJZQR+BMe0CJ1cNXMRrfrg=,214308,1259,Pitbull,,,52
kkUiXoUEmx5xOJzQnwobs3i1o46Z3UQCnGZm/BKDIAM=,300002,1609,DJ ReMix Factory,,,-1
rwhfOIBzSHRSAqikCrtw3XnO1bMbE8QGe77/G+m/Hyc=,218360,465,Christmas Hits| Christmas Songs| Christmas Music,Carey| Mariah| Afanasieff| Walter N.,,52
9OzGTdkWAw2GzBq2tugk58V1gxiXM5QK5BJuMcAlHs8=,230426,458,許鈞,Jun Xu,Jun Xu,3
Oy205DUEMdfnWoq+lhUKwyDAUKci4EjTHjLoOI6GSxE=,314630,465,黃韻玲 (Kay Huang),,,3
gViWBPQqjdcMBwSZHTt882/fzCggiqvaLOeT72Pfj5E=,128000,880,臺灣福音書房 (Taiwan Gospel Book Room),,,3
Elw8V5O63zC94sWcXQLhyRhkHzlelA8YiFIb2Jf9B8U=,489941,1609,Armin van Buuren,R. Robert,,52
IPTJuINyBv75NuM14T9LGx76HZ7tDkUkULAwLiEMxlw=,201247,444,Olltii,,,31
L4HgTo7mjW+jgEGzeHazFFTau+s+KXGYsqIh5zVLqdc=,191947,139,Etta Bond,,,52
jv5goL2bwe+eC9EvoFZVRPO23mfyumo1rX4v4uPXel0=,582530,940|388,Chill Out Del Mar & Saint Tropez Radio Lounge Chillout Music Club & My Amazing Soul,Neuromancer,,52
3UMf5UTVcgXC+oF3Kw9P5FAG0VYMAsiEYLFERHygQgA=,102725,,This Year´s Model,Lindberg| Gustafsson,Lindberg| Gustafsson,52
ddr88Ghkvo6APEvqhJQLShqIuPKR2S9o9McZaqQTbJA=,170155,359,Sum 41,,,52
k6gExRoAzQ7Fi/uPna2tzg2jMy7mpkXUm6lpKB0ryXM=,307565,437,ClariS,Manabu Ida,Manabu Ida,17
QmWYIJoi2KpWTSVcX0Kzk4zB3dZPqabtMluPdI7GQm0=,254746,921,Two Steps from Hell,,,-1
ga5Iby/hDEAt+/Dn4+ZTn4zpldVGfcqutbnDt+8HLnU=,213890,451,陳展鵬 (Ruco Chan),張家誠,楊熙,24
NnvoOz0PX4C8O0TBtxHwb8yB53UzHPYnupGrLPWoXzQ=,265450,947,Brian Crain,,,-1
IkT9pRc8y14bO691KP09j/xFy1eopOVyufpSnCjEUCM=,185286,786,Richard Clayderman,C. Saint Saens,,-1
MwfhENLft6m67Bn1BKBOFHv+/PEq9AdfAYaOXrf1ebU=,282226,1955,Disturbed,,,52
D3pNM1pUT7IEWuIFCqGO7E9sC80iOtWTMnsFmUbQ5Z8=,206936,465,Laurel Music,,,52
SXEiqb2dnBpo+qTf3cdrrRpUnu4WoODZteQ2nOoC93A=,67918,465,林俊傑 (JJ Lin),,,3
Vdw0dz4tP+RtPxC76OfAkGbRQ7nlYRflD0GmdpaO4zY=,258948,465,Madonna,Madonna| Rick Nowels| D. Natche| Tucker,,52
oCdflKZI4i59cO4vfgJI+ufI9TPV7JVpv43CPdZjTTg=,284832,465,袁小迪,王宗凱,王宗凱,10
NjgnyjlfDIFpBBqC/QNkEyo+G219NnEWKWtYabHcD9A=,192156,2122,Jazz Cinema,,,-1
DF2hs83skQ2vlW6hVOQd0nsICe/Gzsd/h82UuvaWMVk=,328376,786,Nao Matsushita (松下　奈緒),,,17
Xawcedh8Qzp6rTtkJCHCtCx4zHMfsr9jY/cGm3KTfok=,225465,465|798,好歌如林系列,,,3
6pk6/odfRdypdDpTjE3Gh4tJOHq1TChCw4/QO9YnraM=,189474,359,DJ Shadow,Josh Davis| Gérald Boulet| Pierre Harel,,-1
zUuBDWwVGkrLLuqvgwg400S0GfuqzMAmupcXIpccT/g=,248917,465,張學友 (Jacky Cheung),Da You Luo,,24
lreuZq+gE+SWnTa4q2lHSZexZvpsj+Hrqz8lUZNYyeQ=,219892,465,揚哲,,,10
gSCZ550tHDH5MJpivmRMRWkNezuHdKHR9Tw1d5et+Y0=,242880,465,Kim Wilde,Marty Wilde| Ricky Wilde,,52
xS1SblF+OXygObvr0TunOaBlzcF/azNs3nijcqtkILM=,252342,465,袁小迪,熊美玲,林秋離,10
6oUKext5b0snfQvbs4Jxpa1zYiMbcYJoD7lRB4xKLeA=,173545,798,鳳飛飛,劉家昌,孫儀,3
AT5Y8YL3h3PgEkocAaDg0PVAclTo4+8oClrUDnS/Xrs=,238004,465,G-DRAGON,,,31
P9jPRlUq1O/mkbQLlB4Uv5iqdEbWK7tKJQ+12Mi9olY=,218012,958,Herbert Von Karajan,Adam 亞當,,-1
R79wRLYQbnlunxEDffe/V/OxhfjEbig0wAo2fOqZHOo=,299023,465,王傑 (Dave Wang),Huang Chin-Yen| Huang Qing Yuan| Huang Zhuo-Ying,Din| Ding Xiao Wen| Sho-Win,3
KVmjSeoSbqEfr90S4V+MJWrx4zAMmE29Q5wxU041bnE=,193654,1259,Rick Ross,William Roberts| Calvin Kenon| Nasir Jones,,52
Ha/1lNzkNX3bBR2JZPNx5o3rRHHc203QI3Kw1D/lFF4=,274155,958,40 Most Beautiful Piano Classics,Frédéric Chopin,,-1
Pcs8+4OAFjxe0kH9P5WyKwe3CQSQ+qnkQgQPI/dqxWA=,199689,940,Yiruma,Yiruma,,-1
3nCKL0iEYuJe3YMQ/BNhtQ3sXKSvsC2HxAkTApB5ZHE=,261130,2022,Oasis,,,52
EcQzqqZ46HdONL7FbAfLkPMtVqYFzU4RVgBvs8nV9ng=,350307,1609,Sexy Enough,,,-1
aAEwO6SfZCENrIRnLUn+2Ya+9esr2A7RWx1RX3Sp1UU=,246387,465,曾春年,,,3
0qLwArnNdExyZM/UJqx3NRqpgWlsFvqVpf9frPAgEBM=,293685,1609,Nero,Daniel Stephens|Joseph Ray|Alana Watson,,52
Ht7qD1yaKM9YcVC6m7w7Gir1D2l0+H4DEFekIpVKlPQ=,226812,1609,Delirious & Alex K,,,52
n1BNJDh6S9rjmIZSsaPGDGVq3FKd4T9S0Q3qAFeSxy0=,219951,465,S.H.E,,,3
W6HF/ZfWtmrweLzvLAgIfQjPvBqs/cVHKG2NyteH1iU=,184923,451,許冠英 (Ricky Hui),Dong Ni Lu,,24
veESi1DxRWevcgonXO1pYS7wPH4D7BdJiUMJHNRy2Fg=,194861,458,張詒博 (Peace Teo),Peace Teo,,3
BIC3LWrHODFec8EmxVxgjNO1c6OuKnI9eG5kkgN9fXY=,220917,958,Guitar Academy,Don Felder| Don Henley| Glenn Lewis Frey,,-1
3Y6dt6Gh2laEEaVRLswJUYGpARyvkpCzvzSgu+Wl4ss=,295729,139,Akon,"C. Sparks| Aliaune ""Akon"" Thiam| S. Patrone",,52
LVimSkG45RZOn1tC7ZSPRLyvSB5fozJDS0Ai+kxnIRQ=,394762,958,Stephen Kovacevich,Ludwig van Beethoven,,-1
5tf5c5BbqyovW4hHpR0yRXSIX2d2TezrIg4y0QSA98A=,203546,444,Lim Seul Ong x JOY,Yun| Woo Suk (ZigZag Note) / Kim| Won Hyun,Yun| Woo Suk (ZigZag Note) / Kim| Won Hyun,31
LHOeb3VuO/P8UXibnwb0hpJfSnpKJKhVRFR3kr0hRJo=,179095,786,貴族精選,いずみ　たく,,-1
Z3R13SqM+GN6L0+t12E2EXK29XQ9dcTRSoRrla5Egsc=,285419,139|125|109,InstaHit Crew,,,52
UFlj6f3f99Rn7yuArnSi3WFuWguUQIwBW9OMzQ4w7ns=,397479,958,辻井伸行,Liszt|Franz,対象者なし,-1
XR2FkiXop89Ougy4kdqq2tpBAboRP0P25791FoBc14I=,430405,1616,Funk Manifesto,Funk Manifesto,,52
H8VF8vFnh9D2a6Ny5LFvGSdA1OBAn8/vvQeA3DoUchs=,205635,1609,RaZoR,Razor,,52
AayaCN54CfzDN2Ya1Sm8UYifuUiW+m4NSagqRZkBeio=,286180,1609,Shift K3Y,Lewis Jankel| Kingsley Brown,Lewis Jankel| Kingsley Brown,-1
td1uVMt2R/QPdZMIQRBGQhM+k0qjQMSiyyaSfzJr8jI=,228321,465,羅大佑,,,3
KCHwHfXlI36mQ/EUEcqnYbn+XPVAziU74Jl/CSCk2Fc=,147818,726,嘻哈說唱學唐詩,,,3
j3ANxKtMK3IdN5afgt41d1zChwZG5E5y8W7JPmp7s5Q=,293221,958,Daniel Barenboim,,,-1
l4pxslAogPSED7F+fKA16auE2mNSo08+sba1dtcXrGI=,89443,958,The Classical Orchestra| John Pharell| Michael Saxson,Domenico Scarlatti,,-1
hry7Asn5HwXXDL3UY5M1wj8UNKHOUP+K569tDtKVum0=,197877,465,Kylie Minogue,,,52
F9kQpeNQi3mBiQsr1fmETMTYVmJz0WjNAm5GCOEcEtY=,276410,465,Macy Gray,,,52
7B7+KdilacVrWqjEN7+3BrTGr/dxluZekKqUPvOdWmA=,200063,465,鄭怡,,,3
wEnM3bTFYJVuDa5CIEcOBgI2akznUcuAIrrBnswvMBw=,224173,465,GENERATIONS from EXILE TRIBE,Erik Lidbom/JON HALLGREN,SUNNY BOY(Tiny Voice| Production),17
9NBiSzAJdv8ug02rIcGqWk1NY8NuS+jAZCUX0LGcZyE=,267859,465,李碧華,Huang Zhuo-Yin,Chen Le Rong,3
0Maon89HSH3a7IO8F/Rn+Ch2D/XX0Xz1PaHEIU6GpWo=,211419,465,Celine Dion,Kristian Lundin| Andreas Carlsson,Kristian Lundin| Andreas Carlsson,52
UchbK6Pobg/bswrN95zhYR2d/eyikp7IuTf74QRNcOw=,162064,444,yoojasound,Jeon Joe (전조),Jeon Joe (전조),31
3F9GgLcwG9OLTLSzhv/OGWotnCL2TfR45LpZ4WOSZAs=,147330,958,Wolfgang Amadeus Mozart,,,-1
Z0nJYSGNvvuDOk2qk72oB0kGqRLXpSVqZl5KDg8S2Ko=,219245,1152,Las Estrellas del Ayer,Hugo Ortega Luna,,52
d8sVrdFZCt1nMlqUm1v/gcckEVh+wZH9raBkCkOX93I=,311207,465,周傳雄 (Steve Chou),周傳雄,姚若龍,3
CrZss84poAi/Ax/K5r2uLrIafKuE/m+J0ygH95VXFdk=,201038,465,張韶涵 (Angela Chang),朱敬然,李焯雄,3
VoK1P6Yusav7XVqosS0gkJ33wT0t9MFGQE7eFAu2Zx8=,293454,921,Various Artists,,,3
36zv1P6TYND9avrqNavIuLgep634vq9SOA3WEUbwRzo=,210034,465,Backstreet Boys,K. Dioguardia|D. Hodges|Z. Bey|M. ALLAN,K. Dioguardia|D. Hodges|Z. Bey|M. ALLAN,52
lkao/EZXtjyx9SInk5oCPJL0XnpTByu55ySRQnwTg0w=,224490,1609,Lliam Taylor| Latroit,S. Falson| D. White| W. Quinonez,,52
zswNOfvBHWMoCgj3l/x+a9c3NXgK1jImHGVonfRs3h0=,196069,1259,Various Artists,Curtis Jackson| A. Feeney,,52
TshEhnmLsrWH057SHEhoTGaZwShU3pRAlrfVGjy1YNg=,337815,465,FUN4 樂團,貍貓,貍貓,3
0M7ntkBMHKsRsQbv5AYWwdbZ+TZZu4JhrzRpYgIQsLE=,236239,465,YUI,,,17
0Ac+54S6i4VIkBLbbYKLFdNZz6vLpy2rt4hDAHp+Oi4=,216607,2122,証聲音樂圖書館 ECHO MUSIC,Deep Sounds,,52
rGH4xC25WVROdvAKZFmRZF+MwMO9C0qA27ZnhhF6riA=,258298,465,Miyuki Nakashima (中島みゆき),,,17
k2iikQnJw7w1VRntkP882QTsBqJq4Fw26KmlcHmp8rE=,158870,139|125|109,The Platters,,,52
KGkoKFjlz7UeiP3R2f7pIxbZ8BkUDxkMUX7bStENNgQ=,224522,465,Madonna,,Madonna,52
A6wVwIX0rukp5Trb3K7gap/TYwLF8D8E8l1ZPOUgMJ8=,263685,1259,Foesum,,,52
NASdWCcd8VlvtGJYTBZbIMlju7sF2l504zuYOmChuLM=,233534,437,Aoi Teshima (手嶌葵),杉 真理,杉 真理,17
wvSId9rVgrPK7O3/CoYF9sLosUXQTbD0tDhN6BE2r9A=,228113,465,Sweetbox,,,52
QMhjEUb+YK1i/8geabGzHNdq8kIa/dJYefM5oC9rcqs=,258542,465,Mark Ronson,馬克朗森|Jeff Bhasker|Michael Chabon|Emile Haynie|Chris Vatalaro,馬克朗森|Jeff Bhasker|Michael Chabon|Emile Haynie|Chris Vatalaro,52
9VVtmZkXa4v0UiHV+YEBsq9dr/wNqtiUMNkllzju+/g=,179200,465,李宗盛 (Jonathan Lee),,,3
0b56vxtcQHnRmU//g79VL8uWmpz2fJ14D9WnjRBJIQk=,259644,465,盧廣仲 (Crowd Lu),,,3
JNgmFgULMuYRDlSm6s+HNwaVACRmrep0Z5cKkUz3d0M=,231270,1259,Lil Sneaks,Jose Alejandro Tapia,,52
+aXCgL7hHPt/DMZe+ENPo8fbkIVCT1WvuoNAnH9G48k=,255320,465,呂方 (Lui Fong),Antonio Chen| Chen Yao Chuan,Ivy Ku Sin Man| Liu Yu Rui,24
wxsQc1XKwLawNJ9sNYq+g9R9v5Vi7WPb0V8yTye6UEs=,235520,786,馬丁.夏布洛,C. Debussy德布西,,-1
glPxkoQIv/Sz97nstOHy2QCa27GPQ8/XH9XjLgMrpoI=,230191,465,真善美國語精選,,,3
a/O8IwgIa4ZUhW9rgM+afN5+bt2Ifzj1dlfMxl86buw=,254072,465,Kenny Rogers,Steve Gibb,,52
kKITUUXvH6PhKlZL9nEE8aZV3hCZDW3NEdXxaXr6rBM=,147029,465|2122,Anita O'Day,Allie Wrubel| Herbert Magidson,,52
nVyi9+kni8BjsFUzYcuaP5if36Io7dXFNP5xBMEn1LA=,267911,465,劉若英 (Rene Liu),光良,瑞業,3
+8kn+4j2ZiJ3VwCxUgu+/+v9psuoEhy2GZAtdwxeOBc=,214308,465,陳翔,陳翔,藍小邪,3
XsNBGFisHZdGhtAntFNJ5LmZeLyvlkfHo8cFmO230S8=,255791,437,Hiro Shimono (下野 紘),光増ハジメ,RUCCA,17
gzcdBKy0eFQIXxEfbhIXn8fo6tuAN1Afz9F6zfeul48=,162725,1259,Clips X Ahoy,Ronald Villamizar,,52
u1UApNl3NJNHBO4W3z2EUiGIFNNP/kx2JYWzAQ1/M+o=,138948,465,Sade,Stuart Matthewman| Helen Adu| Andrew Hale| Paul Denman,Stuart Matthewman| Helen Adu| Andrew Hale| Paul Denman,52
mQuEtQ8zSOAibu4BlI+Zb7tvfad3+biuxu3P/aN86gU=,278894,465,Sting,Sting,,52
4D2l/JrGeNXlNaH21Y9NQJ7vW1gnqQLhpbBg6UFX8B0=,215040,2130,John Lee Hooker,John Lee Hooker,,-1
Ywst9MB+eEseCPwZ5V9/3ZiIlwPKKRZIU8sNWv0Zzwk=,138344,786|726,幼兒啟蒙成長系列,Chopin,,-1
0irHQRMniO6d4HCqzdICU8FQSrKbte/OwGdC9f1bv7U=,292521,388,Kundalini Yoga Music & Om Yoga Chant New Age & Yoga Workout Music in Mind,sacchetto giuliano,,-1
excqkBA1HSrIqMMHaF8oq5mq0ha86bPombkz+4KYyXk=,224448,465,Andi Young,ANDI Young,ANDI Young,52
Ex4pG2yNtdLOd6Iq33xeI+iivDUZVeRTE/V1BDFw3Dw=,291828,465,Tokio Hotel,,,52
YKN1Nc7b0ttxL8U7pIostkDORpbzIeP1oh1xyl90wR4=,276793,465,E-girls,Steven Lee,小竹正人,17
m0j1xUCUXhaFD/dLRlgHfK0AZLpL+HwFk/oW1mMkSwM=,198948,465,Shawn Mendes,Shawn Mendes| Scott Harris| Geoffrey Warburton,,52
XqjIZxL8AZ1pm+mvKf7sZMj4vNKMK3b4IPJm8pf++SM=,330745,2122,Jazz For Lovers,,,-1
bAbJzQdDTFsIvOWFcYwHoy3DRhkDjOnf5PiUw3dNVz0=,247118,1259,Primary,최동훈,,31
nMZvUOITZjwev9rhtYNwk+3p7JjEW00bROtstbUE7mA=,219324,1609,Craig David,Craig David| Tre Jean-Marie| Aaron Williams,Craig David| Tre Jean-Marie| Aaron Williams,52
TLMILRNMcbIakHEXpNE0ucP6UgldmmvPWJOfO8MiyXY=,279405,465,姜佑澤,姜佑澤,姜佑澤,3
0t7npsQfpqNGeme+O9t9oiBRFghdx0lIYqwm427q8Mk=,249260,1259,Wiz Khalifa,,,52
2bui7gKq8MmM9B3amNZUVueB80HiY06i8mWD65v5Ac8=,216372,359,HUNTAR,,,52
OX9qizsYw+9fzR12eCI/OUyfKqnTzTdViBSo1fghVa0=,303763,2122,爵士演奏輯,,,-1
zdbH7vtMRzv9AKmSZ3TRIua5RJMxsE+RQuItrzvbm9I=,227370,465,Yuna,Chad Hugo| Yuna Zarai,,-1
Q22gC3PRsLoveVTMjpIVG30H/KfgBFgi2uF+Q4JX8tM=,521496,958,Jean-Bernard Pommier,Ludwig van Beethoven,,-1
BOaCdhDdl3S5vWkRVmuMukjG6U0oKOdGXylbNnz3pww=,213237,465,鄭智化,Zheng Zhi-Hua,Zheng Zhi-Hua,3
ntG6Y92y8xdR12rwL9ZfAMG+r0aHJvWEpNYFqlG+Tb0=,188891,465,Peg Parnevik,Peg Parnevik| Erik Lewander| Josefin Glenmark Brenam,Peg Parnevik| Erik Lewander| Josefin Glenmark Brenam,52
kwVxvQ008G32r7ei4lTyzASjz/14msq/LkgUiCcngHE=,137880,465,蔡幸娟 (Delphine Tsai),,,3
1kCHqV91gB0HTAR0Ya2faKRX3F03RGrNUNS+IxmN0bU=,220636,1609,Pub Night Fever Song,,,-1
TWK5V+WynP1SdBabJARmJVxsPzMHBxemv1v757L5r+4=,243905,465,群星 (Remix 101),Huang Pin Yuan,Huang Yu Qi,3
Huu2seJRjjLcnUydGXiKgQ6srVt13svJeDLp6ZNzaqc=,175264,921,65daysofstatic,65daysofstatic,,52
ywrvlSsDyNJeNkXjxum/27rDXk6mwuz4zUMJB9lQJdY=,315699,1259,Souls Of Mischief,,,52
bizWKQA4cJyzZmS1A2V3DVNH/fKVyIsagIy6bgNlKAo=,169544,465,Miley Cyrus,Miley Cyrus| Mike L. Williams II| Marquell Middlebrooks| Sean Garrett,Miley Cyrus| Mike L. Williams II| Marquell Middlebrooks| Sean Garrett,52
9gCRfAASPeavFp3HVInCn/QyIQWYoXEL6LvFF5CUUJY=,197601,2022,Ellegarden,,,52
TAE1stSYRUFyGmKsiTHET1LEmt8pekIAy+V0P5scy+U=,174312,465,Greyson Chance,Greyson Chance| Toby Gad| Lindy Robbins,,52
TA/F0NnhimpuJrq4iZSrbvM8v0sIT2kkfSAPKDlIHX4=,200202,465|430,Tyler Ward,Tyler Ward,,52
RO3izVh3nZR4np0fwzRhzgcFe69/TLcWt3/T1gXjZuA=,258882,1138,Filippa Giordano,Alvaro Carrillo,Alvaro Carrillo,-1
FF5CLJhb+z9fIptJ/T7XofQRd3WwJ3wuXXs/1TIcl8Y=,1199148,474,四葉鈴蘭,,,-1
nhpYzUWS53FQqxFVyhs8z6IbZoMwxTpNIYuNdRyRqNQ=,133015,786|958,發條音樂廳,,,-1
tCqxjc4TY5K26hZ0unCKBNkItUnvwXy20Wt9MALr6Ko=,279196,2122,Bossa Nova Guitar Smooth Jazz Piano Club,Neuromancer,,-1
UqgTrl42Y0Mtsi1/Xd8qkku03xXvbW3RDlkXtpBGRcE=,193562,,Various Artists,,,-1
BNj9+3z8XR4O+6SyVcz+6+uFkLnaTnB/5acf12/pGBc=,114428,2122,Dave McKenna,,,-1
jIzNWeUI2NpXjVpql9hL/A6ZPCDXQmeb8QaBvrHvsf4=,181394,465|2022|958,David Garrett,Klaus Badelt| Hans Zimmer,,52
FEuDNZ43kLu01MVcSAh6XOQ0Ev0NkgrziUBrXjKorVk=,260806,444,JUN. K,Jun.k,,52
/SXvG61VwigUuZsxM93pVKPU3IqB47y0XgAvc47R+Zo=,248084,465,巫啟賢 (Eric Moo),Wu Qi Xian,Liu De Hua,3
Wc44l7ZbddFkBN4E1q6cU3T1l4MRQH2MpAxWy3Q2Wqw=,334211,940,Academia de Música del Sueño,Neuromancer,,-1
BB2NErP45xs/d8jkkfZPbFuGjuCDEZ3v4xxrrhPlnNc=,216920,139,Ciara,,,52
gpuxjt7oV7u42MolaKoNd+YfFO04pQz0XsKD0wBwBIs=,314159,458,李玟 (CoCo Lee),吳旭文,姚若龍,3
bAn2CHv8JSoojOG8vvnDNSECWQsr9rOkLhaIQicpTbY=,233221,465,Girls' Generation (少女時代),Seong-Je Hwang,,52
h2cIFuRQyGSsmLzxVzj7V+LcD4M5ZYQ7i2M8tx4a4cY=,255268,465,陳綺貞 (Cheer Chen),陳綺貞,陳綺貞,3
40srjOd4nDLKL3x2sBLaGv3jkwkOEpL2fXxP9IAtkFc=,240326,921,Que Sera Sera,,,31
x5kdazbI01brwI9foymQ9GMcZn2YM+cHu17lUOc/3D4=,215980,437,Mone Kamishiraishi (上白石萌音),Claude-Michel Schonberg,Alain Bounbil|Jean-Marc Natel|Herbert Kretzmer|Trevor Nunn|John Caird,17
htaLqj6Z1NcStaqcxG/zeLG5jzgUZPBi/b/+wLTvyOo=,115879,,Bossa Nova,,,52
8Q7MCgDYnoWTLGa5JpzHXsx4+auguwuEIW3vqUbHB8M=,971104,545,吳兆南+魏龍豪,,,-1
KgpIR2lPr20g2kzylGr9iJWISXfYE5eG1rlSVdHfmvw=,227323,465,陳奕迅 (Eason Chan),,,24
Kl+0q3lSQCXUOw/jdoBxJR/64aCO4Oat/eD6z3M4MNo=,213629,437,B.A.P,,,17
